Day,FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key
04-07-2020,,,Reunion,France,2020-04-07 23:04:29,-21.1151,55.5364,358,0,40,318,"Reunion, France"
04-07-2020,,,Saint Barthelemy,France,2020-04-07 23:04:29,17.9,-62.8333,6,0,1,5,"Saint Barthelemy, France"
04-07-2020,,,Saint Pierre and Miquelon,France,2020-04-07 23:04:29,46.8852,-56.3159,1,0,0,1,"Saint Pierre and Miquelon, France"
04-07-2020,,,Saskatchewan,Canada,2020-04-07 23:11:15,52.9399,-106.4509,260,3,0,0,"Saskatchewan, Canada"
04-07-2020,,,Shaanxi,China,2020-04-06 01:14:34,35.1917,108.8701,256,3,246,7,"Shaanxi, China"
04-07-2020,,,Shandong,China,2020-04-07 00:55:26,36.3427,118.1498,781,7,755,19,"Shandong, China"
04-07-2020,,,Shanghai,China,2020-04-07 06:21:55,31.201999999999998,121.4491,538,6,406,126,"Shanghai, China"
04-07-2020,,,Shanxi,China,2020-04-05 00:58:54,37.5777,112.2922,138,0,133,5,"Shanxi, China"
04-07-2020,,,Sichuan,China,2020-04-07 01:35:16,30.6171,102.7103,560,3,541,16,"Sichuan, China"
04-07-2020,,,Sint Maarten,Netherlands,2020-04-07 23:04:29,18.0425,-63.0548,40,6,1,33,"Sint Maarten, Netherlands"
04-07-2020,,,South Australia,Australia,2020-04-07 23:11:31,-34.9285,138.6007,411,1,53,357,"South Australia, Australia"
04-07-2020,,,St Martin,France,2020-04-07 23:04:29,18.0708,-63.0501,32,2,7,23,"St Martin, France"
04-07-2020,,,Tasmania,Australia,2020-04-07 23:11:31,-42.8821,147.3272,89,2,26,61,"Tasmania, Australia"
04-07-2020,,,Tianjin,China,2020-04-07 00:20:57,39.3054,117.323,180,3,151,26,"Tianjin, China"
04-07-2020,,,Tibet,China,2020-02-23 11:19:02,31.6927,88.0924,1,0,1,0,"Tibet, China"
04-07-2020,,,Turks and Caicos Islands,United Kingdom,2020-04-07 23:04:29,21.69400000000001,-71.7979,8,1,0,7,"Turks and Caicos Islands, United Kingdom"
04-07-2020,,,Victoria,Australia,2020-04-07 23:11:31,-37.8136,144.9631,1191,11,620,560,"Victoria, Australia"
04-07-2020,,,Western Australia,Australia,2020-04-07 23:11:31,-31.9505,115.8605,460,4,162,294,"Western Australia, Australia"
04-07-2020,,,Xinjiang,China,2020-03-08 05:31:02,41.1129,85.2401,76,3,73,0,"Xinjiang, China"
04-07-2020,,,Yukon,Canada,2020-04-07 23:11:15,64.2823,-135.0,7,0,0,0,",Yukon,Canada"
04-07-2020,,,Yunnan,China,2020-04-07 00:20:57,24.974,101.48700000000001,184,2,173,9,"Yunnan, China"
04-07-2020,,,Zhejiang,China,2020-04-07 02:06:38,29.1832,120.0934,1265,1,1230,34,"Zhejiang, China"
04-07-2020,,,,Afghanistan,2020-04-07 23:04:29,33.93911,67.709953,423,14,18,391,Afghanistan
04-07-2020,,,,Albania,2020-04-07 23:04:29,41.1533,20.1683,383,22,131,230,Albania
04-07-2020,,,,Algeria,2020-04-07 23:04:29,28.0339,1.6596,1468,193,113,1162,Algeria
04-07-2020,,,,Andorra,2020-04-07 23:04:29,42.5063,1.5218,545,22,39,484,Andorra
04-07-2020,,,,Angola,2020-04-07 23:04:29,-11.2027,17.8739,17,2,2,13,Angola
04-07-2020,,,,Antigua and Barbuda,2020-04-07 23:04:29,17.0608,-61.7964,19,1,0,18,Antigua and Barbuda
04-07-2020,,,,Argentina,2020-04-07 23:04:29,-38.4161,-63.6167,1628,56,338,1234,Argentina
04-07-2020,,,,Armenia,2020-04-07 23:04:29,40.0691,45.0382,853,8,87,758,Armenia
04-07-2020,,,,Austria,2020-04-07 23:04:29,47.5162,14.5501,12639,243,4046,8350,Austria
04-07-2020,,,,Azerbaijan,2020-04-07 23:04:29,40.1431,47.5769,717,8,44,665,Azerbaijan
04-07-2020,,,,Bahamas,2020-04-07 23:04:29,25.025885,-78.035889,33,6,5,22,Bahamas
04-07-2020,,,,Bahrain,2020-04-07 23:04:29,26.0275,50.55,811,5,458,348,Bahrain
04-07-2020,,,,Bangladesh,2020-04-07 23:04:29,23.685,90.3563,164,17,33,114,Bangladesh
04-07-2020,,,,Barbados,2020-04-07 23:04:29,13.1939,-59.5432,63,3,6,54,Barbados
04-07-2020,,,,Belarus,2020-04-07 23:04:29,53.7098,27.9534,861,13,54,794,Belarus
04-07-2020,,,,Belgium,2020-04-07 23:04:29,50.8333,4.469936,22194,2035,4157,16002,Belgium
04-07-2020,,,,Belize,2020-04-07 23:04:29,17.1899,-88.4976,7,1,0,6,",,Belize"
04-07-2020,,,,Benin,2020-04-07 23:04:29,9.3077,2.3158,26,1,5,20,Benin
04-07-2020,,,,Bhutan,2020-04-07 23:04:29,27.5142,90.4336,5,0,2,3,Bhutan
04-07-2020,,,,Bolivia,2020-04-07 23:04:29,-16.2902,-63.5887,194,14,2,178,Bolivia
04-07-2020,,,,Bosnia and Herzegovina,2020-04-07 23:04:29,43.9159,17.6791,764,33,68,663,Bosnia and Herzegovina
04-07-2020,,,,Botswana,2020-04-07 23:04:29,-22.3285,24.6849,6,1,0,5,Botswana
04-07-2020,,,,Brazil,2020-04-07 23:04:29,-14.235,-51.9253,14034,686,127,13221,Brazil
04-07-2020,,,,Brunei,2020-04-07 23:04:29,4.5353,114.7277,135,1,85,49,Brunei
04-07-2020,,,,Bulgaria,2020-04-07 23:04:29,42.7339,25.4858,577,23,42,512,Bulgaria
04-07-2020,,,,Burkina Faso,2020-04-07 23:04:29,12.2383,-1.5616,384,19,127,238,Burkina Faso
04-07-2020,,,,Burma,2020-04-07 23:04:29,21.9162,95.956,22,1,0,21,Burma
04-07-2020,,,,Burundi,2020-04-07 23:04:29,-3.3731,29.9189,3,0,0,3,Burundi
04-07-2020,,,,Cabo Verde,2020-04-07 23:04:29,16.5388,-23.0418,7,1,1,5,Cabo Verde
04-07-2020,,,,Cambodia,2020-04-07 23:04:29,11.55,104.9167,115,0,58,57,Cambodia
04-07-2020,,,,Cameroon,2020-04-07 23:04:29,3.8480000000000003,11.5021,658,9,43,606,Cameroon
04-07-2020,,,,Central African Republic,2020-04-07 23:04:29,6.6111,20.9394,8,0,0,8,Central African Republic
04-07-2020,,,,Chad,2020-04-07 23:04:29,15.4542,18.7322,10,0,2,8,Chad
04-07-2020,,,,Chile,2020-04-07 23:04:29,-35.6751,-71.543,5116,43,898,4175,Chile
04-07-2020,,,,Colombia,2020-04-07 23:04:29,4.5709,-74.2973,1780,50,100,1630,Colombia
04-07-2020,,,,Congo (Brazzaville),2020-04-07 23:04:29,-4.2634,15.2832,45,5,2,38,Congo (Brazzaville)
04-07-2020,,,,Congo (Kinshasa),2020-04-07 23:04:29,-4.322447,15.307045,180,18,9,153,Congo (Kinshasa)
04-07-2020,,,,Costa Rica,2020-04-07 23:04:29,9.7489,-83.7534,483,2,24,457,Costa Rica
04-07-2020,,,,Cote d'Ivoire,2020-04-07 23:04:29,7.54,-5.5471,349,3,41,305,Cote d'Ivoire
04-07-2020,,,,Croatia,2020-04-07 23:04:29,45.1,15.2,1282,18,167,1097,Croatia
04-07-2020,,,,Cuba,2020-04-07 23:04:29,21.521757,-77.78116700000002,396,11,27,358,Cuba
04-07-2020,,,,Cyprus,2020-04-07 23:04:29,35.1264,33.4299,494,9,47,438,Cyprus
04-07-2020,,,,Czechia,2020-04-07 23:04:29,49.8175,15.472999999999999,5017,88,172,4757,Czechia
04-07-2020,,,,Denmark,2020-04-07 23:04:29,56.2639,9.5018,5071,203,1491,3377,Denmark
04-07-2020,,,,Diamond Princess,2020-04-07 23:04:29,,,712,11,619,82,Diamond Princess
04-07-2020,,,,Djibouti,2020-04-07 23:04:29,11.8251,42.5903,90,0,9,81,Djibouti
04-07-2020,,,,Dominica,2020-04-07 23:04:29,15.415,-61.371,15,0,1,14,Dominica
04-07-2020,,,,Dominican Republic,2020-04-07 23:04:29,18.7357,-70.1627,1956,98,36,1822,Dominican Republic
04-07-2020,,,,Ecuador,2020-04-07 23:04:29,-1.8312,-78.1834,3747,191,100,3456,Ecuador
04-07-2020,,,,Egypt,2020-04-07 23:04:29,26.820553000000004,30.802497999999996,1450,94,276,1080,Egypt
04-07-2020,,,,El Salvador,2020-04-07 23:04:29,13.7942,-88.8965,78,4,5,69,El Salvador
04-07-2020,,,,Equatorial Guinea,2020-04-07 23:04:29,1.6508,10.2679,16,0,3,13,Equatorial Guinea
04-07-2020,,,,Eritrea,2020-04-07 23:04:29,15.1794,39.7823,31,0,0,31,Eritrea
04-07-2020,,,,Estonia,2020-04-07 23:04:29,58.5953,25.0136,1149,21,69,1059,Estonia
04-07-2020,,,,Eswatini,2020-04-07 23:04:29,-26.5225,31.4659,10,0,4,6,Eswatini
04-07-2020,,,,Ethiopia,2020-04-07 23:04:29,9.145,40.4897,52,2,4,46,Ethiopia
04-07-2020,,,,Fiji,2020-04-07 23:04:29,-17.7134,178.065,15,0,0,15,Fiji
04-07-2020,,,,Finland,2020-04-07 23:04:29,61.92411,25.748151,2308,34,300,1974,Finland
04-07-2020,,,,France,2020-04-07 23:04:29,46.2276,2.2137,109069,10328,19337,79404,France
04-07-2020,,,,Gabon,2020-04-07 23:04:29,-0.8037,11.6094,30,1,1,28,Gabon
04-07-2020,,,,Gambia,2020-04-07 23:04:29,13.4432,-15.3101,4,1,2,1,Gambia
04-07-2020,,,,Georgia,2020-04-07 23:04:29,42.3154,43.3569,196,3,46,147,Georgia
04-07-2020,,,,Germany,2020-04-07 23:04:29,51.165690999999995,10.451526,107663,2016,36081,69566,Germany
04-07-2020,,,,Ghana,2020-04-07 23:04:29,7.9465,-1.0232,287,5,31,251,Ghana
04-07-2020,,,,Greece,2020-04-07 23:04:29,39.0742,21.8243,1832,81,269,1482,Greece
04-07-2020,,,,Grenada,2020-04-07 23:04:29,12.1165,-61.678999999999995,12,0,0,12,Grenada
04-07-2020,,,,Guatemala,2020-04-07 23:04:29,15.7835,-90.2308,77,3,17,57,Guatemala
04-07-2020,,,,Guinea,2020-04-07 23:04:29,9.9456,-9.6966,144,0,5,139,Guinea
04-07-2020,,,,Guinea-Bissau,2020-04-07 23:04:29,11.8037,-15.1804,33,0,0,33,Guinea-Bissau
04-07-2020,,,,Guyana,2020-04-07 23:04:29,4.860416000000002,-58.93018000000001,33,5,8,20,Guyana
04-07-2020,,,,Haiti,2020-04-07 23:04:29,18.9712,-72.2852,25,1,0,24,Haiti
04-07-2020,,,,Holy See,2020-04-07 23:04:29,41.9029,12.4534,7,0,0,7,Holy See
04-07-2020,,,,Honduras,2020-04-07 23:04:29,15.2,-86.2419,305,22,6,277,Honduras
04-07-2020,,,,Hungary,2020-04-07 23:04:29,47.1625,19.5033,817,47,71,699,Hungary
04-07-2020,,,,Iceland,2020-04-07 23:04:29,64.9631,-19.0208,1586,6,559,1021,Iceland
04-07-2020,,,,India,2020-04-07 23:04:29,20.593684,78.96288,5311,150,421,4740,India
04-07-2020,,,,Indonesia,2020-04-07 23:04:29,-0.7893,113.9213,2738,221,204,2313,Indonesia
04-07-2020,,,,Iran,2020-04-07 23:04:29,32.427908,53.68804599999999,62589,3872,27039,31678,Iran
04-07-2020,,,,Iraq,2020-04-07 23:04:29,33.223191,43.679291,1122,65,373,684,Iraq
04-07-2020,,,,Ireland,2020-04-07 23:04:29,53.1424,-7.6921,5709,210,25,5474,Ireland
04-07-2020,,,,Israel,2020-04-07 23:04:29,31.046051000000002,34.851612,9248,65,770,8413,Israel
04-07-2020,,,,Italy,2020-04-07 23:04:29,41.87194,12.56738,135586,17127,24392,94067,Italy
04-07-2020,,,,Jamaica,2020-04-07 23:04:29,18.1096,-77.2975,63,3,8,52,Jamaica
04-07-2020,,,,Japan,2020-04-07 23:04:29,36.204824,138.252924,3906,92,592,3222,Japan
04-07-2020,,,,Jordan,2020-04-07 23:04:29,31.24,36.51,353,6,138,209,Jordan
04-07-2020,,,,Kazakhstan,2020-04-07 23:04:29,48.0196,66.9237,697,6,51,640,Kazakhstan
04-07-2020,,,,Kenya,2020-04-07 23:04:29,-0.0236,37.9062,172,6,7,159,Kenya
04-07-2020,,,,"Korea, South",2020-04-07 23:04:29,35.90775700000001,127.766922,10331,192,6694,3445,"Korea, South"
04-07-2020,,,,Kosovo,2020-04-07 23:04:29,42.602636,20.902977,170,4,24,142,Kosovo
04-07-2020,,,,Kuwait,2020-04-07 23:04:29,29.311659999999996,47.481766,743,1,105,637,Kuwait
04-07-2020,,,,Kyrgyzstan,2020-04-07 23:04:29,41.20438,74.766098,228,4,33,191,Kyrgyzstan
04-07-2020,,,,Laos,2020-04-07 23:04:29,19.856270000000002,102.495496,14,0,0,14,Laos
04-07-2020,,,,Latvia,2020-04-07 23:04:29,56.8796,24.6032,548,2,16,530,Latvia
04-07-2020,,,,Lebanon,2020-04-07 23:04:29,33.8547,35.8623,548,19,62,467,Lebanon
04-07-2020,,,,Liberia,2020-04-07 23:04:29,6.4280550000000005,-9.429499,14,3,3,8,Liberia
04-07-2020,,,,Libya,2020-04-07 23:04:29,26.3351,17.228331,20,1,1,18,Libya
04-07-2020,,,,Liechtenstein,2020-04-07 23:04:29,47.14,9.55,78,1,55,22,Liechtenstein
04-07-2020,,,,Lithuania,2020-04-07 23:04:29,55.1694,23.8813,880,15,8,857,Lithuania
04-07-2020,,,,Luxembourg,2020-04-07 23:04:29,49.8153,6.1296,2970,44,500,2426,Luxembourg
04-07-2020,,,,MS Zaandam,2020-04-07 23:04:29,,,9,2,0,7,",,MS Zaandam"
04-07-2020,,,,Madagascar,2020-04-07 23:04:29,-18.766947000000002,46.869107,88,0,7,81,Madagascar
04-07-2020,,,,Malawi,2020-04-07 23:04:29,-13.254307999999998,34.301525,8,1,0,7,Malawi
04-07-2020,,,,Malaysia,2020-04-07 23:04:29,4.210483999999999,101.97576600000001,3963,63,1321,2579,Malaysia
04-07-2020,,,,Maldives,2020-04-07 23:04:29,3.2028,73.2207,19,0,13,6,Maldives
04-07-2020,,,,Mali,2020-04-07 23:04:29,17.570692,-3.996166000000001,56,5,12,39,Mali
04-07-2020,,,,Malta,2020-04-07 23:04:29,35.9375,14.3754,293,0,5,288,Malta
04-07-2020,,,,Mauritania,2020-04-07 23:04:29,21.0079,-10.9408,6,1,2,3,",,Mauritania"
04-07-2020,,,,Mauritius,2020-04-07 23:04:29,-20.348404000000002,57.552152,268,7,8,253,Mauritius
04-07-2020,,,,Mexico,2020-04-07 23:04:29,23.6345,-102.5528,2439,125,633,1681,Mexico
04-07-2020,,,,Moldova,2020-04-07 23:04:29,47.4116,28.3699,1056,22,40,994,Moldova
04-07-2020,,,,Monaco,2020-04-07 23:04:29,43.7333,7.4167,79,1,4,74,Monaco
04-07-2020,,,,Mongolia,2020-04-07 23:04:29,46.8625,103.8467,15,0,4,11,Mongolia
04-07-2020,,,,Montenegro,2020-04-07 23:04:29,42.708678000000006,19.37439,241,2,4,235,Montenegro
04-07-2020,,,,Morocco,2020-04-07 23:04:29,31.7917,-7.0926,1184,90,93,1001,Morocco
04-07-2020,,,,Mozambique,2020-04-07 23:04:29,-18.665695,35.529562,10,0,1,9,Mozambique
04-07-2020,,,,Namibia,2020-04-07 23:04:29,-22.9576,18.4904,16,0,3,13,Namibia
04-07-2020,,,,Nepal,2020-04-07 23:04:29,28.1667,84.25,9,0,1,8,Nepal
04-07-2020,,,,Netherlands,2020-04-07 23:04:29,52.1326,5.2913,19580,2101,250,17229,Netherlands
04-07-2020,,,,New Zealand,2020-04-07 23:04:29,-40.9006,174.886,1160,1,241,918,New Zealand
04-07-2020,,,,Nicaragua,2020-04-07 23:04:29,12.865416,-85.207229,6,1,0,5,Nicaragua
04-07-2020,,,,Niger,2020-04-07 23:04:29,17.607789,8.081666,278,11,26,241,Niger
04-07-2020,,,,Nigeria,2020-04-07 23:04:29,9.082,8.6753,254,6,44,204,Nigeria
04-07-2020,,,,North Macedonia,2020-04-07 23:04:29,41.6086,21.7453,599,26,30,543,North Macedonia
04-07-2020,,,,Norway,2020-04-07 23:04:29,60.472,8.4689,6086,89,32,5965,Norway
04-07-2020,,,,Oman,2020-04-07 23:04:29,21.512583,55.92325500000001,371,2,67,302,Oman
04-07-2020,,,,Pakistan,2020-04-07 23:04:29,30.3753,69.3451,4035,57,429,3549,Pakistan
04-07-2020,,,,Panama,2020-04-07 23:04:29,8.538,-80.7821,2100,55,14,2031,Panama
04-07-2020,,,,Papua New Guinea,2020-04-07 23:04:29,-6.314993,143.95555,2,0,0,2,Papua New Guinea
04-07-2020,,,,Paraguay,2020-04-07 23:04:29,-23.4425,-58.4438,115,5,15,95,Paraguay
04-07-2020,,,,Peru,2020-04-07 23:04:29,-9.19,-75.0152,2954,107,1301,1546,Peru
04-07-2020,,,,Philippines,2020-04-07 23:04:29,12.879721,121.77401699999999,3764,177,84,3503,Philippines
04-07-2020,,,,Poland,2020-04-07 23:04:29,51.9194,19.1451,4848,129,191,4528,Poland
04-07-2020,,,,Portugal,2020-04-07 23:04:29,39.3999,-8.2245,12442,345,184,11913,Portugal
04-07-2020,,,,Qatar,2020-04-07 23:04:29,25.3548,51.1839,2057,6,150,1901,Qatar
04-07-2020,,,,Romania,2020-04-07 23:04:29,45.9432,24.9668,4417,197,460,3760,Romania
04-07-2020,,,,Russia,2020-04-07 23:04:29,61.52401,105.31875600000001,7497,58,494,6945,Russia
04-07-2020,,,,Rwanda,2020-04-07 23:04:29,-1.9403,29.8739,105,0,7,98,Rwanda
04-07-2020,,,,Saint Kitts and Nevis,2020-04-07 23:04:29,17.357822,-62.782998,11,0,0,11,Saint Kitts and Nevis
04-07-2020,,,,Saint Lucia,2020-04-07 23:04:29,13.9094,-60.9789,14,0,1,13,Saint Lucia
04-07-2020,,,,Saint Vincent and the Grenadines,2020-04-07 23:04:29,12.9843,-61.2872,8,0,1,7,Saint Vincent and the Grenadines
04-07-2020,,,,San Marino,2020-04-07 23:04:29,43.9424,12.4578,279,34,40,205,San Marino
04-07-2020,,,,Sao Tome and Principe,2020-04-07 23:04:29,0.18636,6.613081,4,0,0,4,Sao Tome and Principe
04-07-2020,,,,Saudi Arabia,2020-04-07 23:04:29,23.885942,45.079162,2795,41,615,2139,Saudi Arabia
04-07-2020,,,,Senegal,2020-04-07 23:04:29,14.4974,-14.4524,237,2,105,130,Senegal
04-07-2020,,,,Serbia,2020-04-07 23:04:29,44.0165,21.0059,2447,61,0,2386,Serbia
04-07-2020,,,,Seychelles,2020-04-07 23:04:29,-4.6796,55.492,11,0,0,11,Seychelles
04-07-2020,,,,Sierra Leone,2020-04-07 23:04:29,8.460555000000001,-11.779889,6,0,0,6,Sierra Leone
04-07-2020,,,,Singapore,2020-04-07 23:04:29,1.2833,103.8333,1481,6,377,1098,Singapore
04-07-2020,,,,Slovakia,2020-04-07 23:04:29,48.669,19.699,581,2,13,566,Slovakia
04-07-2020,,,,Slovenia,2020-04-07 23:04:29,46.1512,14.9955,1059,36,102,921,Slovenia
04-07-2020,,,,Somalia,2020-04-07 23:04:29,5.152149,46.199616,8,0,1,7,Somalia
04-07-2020,,,,South Africa,2020-04-07 23:04:29,-30.5595,22.9375,1749,13,95,1641,South Africa
04-07-2020,,,,South Sudan,2020-04-07 23:04:29,6.8770000000000024,31.307,2,0,0,2,South Sudan
04-07-2020,,,,Spain,2020-04-07 23:04:29,40.463667,-3.7492199999999998,141942,14045,43208,84689,Spain
04-07-2020,,,,Sri Lanka,2020-04-07 23:04:29,7.873054,80.77179699999998,185,6,42,137,Sri Lanka
04-07-2020,,,,Sudan,2020-04-07 23:04:29,12.8628,30.2176,14,2,2,10,Sudan
04-07-2020,,,,Suriname,2020-04-07 23:04:29,3.9193,-56.0278,10,1,0,9,Suriname
04-07-2020,,,,Sweden,2020-04-07 23:04:29,60.128161,18.643501,7693,591,205,6897,Sweden
04-07-2020,,,,Switzerland,2020-04-07 23:04:29,46.8182,8.2275,22253,821,8704,12728,Switzerland
04-07-2020,,,,Syria,2020-04-07 23:04:29,34.802075,38.99681500000001,19,2,3,14,Syria
04-07-2020,,,,Taiwan*,2020-04-07 09:19:20,23.7,121.0,376,5,57,314,Taiwan*
04-07-2020,,,,Tanzania,2020-04-07 23:04:29,-6.369028,34.888822,24,1,5,18,Tanzania
04-07-2020,,,,Thailand,2020-04-07 23:04:29,15.870032,100.992541,2258,27,888,1343,Thailand
04-07-2020,,,,Timor-Leste,2020-04-07 23:04:29,-8.874217,125.727539,1,0,0,1,Timor-Leste
04-07-2020,,,,Togo,2020-04-07 23:04:29,8.6195,0.8248,65,3,23,39,Togo
04-07-2020,,,,Trinidad and Tobago,2020-04-07 23:04:29,10.6918,-61.2225,107,8,1,98,Trinidad and Tobago
04-07-2020,,,,Tunisia,2020-04-07 23:04:29,33.886917,9.537499,623,23,25,575,Tunisia
04-07-2020,,,,Turkey,2020-04-07 23:04:29,38.9637,35.2433,34109,725,1582,31802,Turkey
04-07-2020,,,,Uganda,2020-04-07 23:04:29,1.373333,32.290275,52,0,0,52,Uganda
04-07-2020,,,,Ukraine,2020-04-07 23:04:29,48.3794,31.1656,1462,45,28,1389,Ukraine
04-07-2020,,,,United Arab Emirates,2020-04-07 23:04:29,23.424076,53.847818000000004,2359,12,186,2161,United Arab Emirates
04-07-2020,,,,United Kingdom,2020-04-07 23:04:29,55.3781,-3.4360000000000004,55242,6159,135,48948,United Kingdom
04-07-2020,,,,Uruguay,2020-04-07 23:04:29,-32.5228,-55.7658,424,7,150,267,Uruguay
04-07-2020,,,,Uzbekistan,2020-04-07 23:04:29,41.377491,64.585262,520,2,30,488,Uzbekistan
04-07-2020,,,,Venezuela,2020-04-07 23:04:29,6.4238,-66.5897,165,7,65,93,Venezuela
04-07-2020,,,,Vietnam,2020-04-07 23:04:29,14.058323999999999,108.277199,249,0,123,126,Vietnam
04-07-2020,,,,West Bank and Gaza,2020-04-07 23:04:29,31.9522,35.2332,261,1,42,218,West Bank and Gaza
04-07-2020,,,,Western Sahara,2020-04-07 23:04:29,24.2155,-12.8858,4,0,0,4,",,Western Sahara"
04-07-2020,,,,Zambia,2020-04-07 23:04:29,-13.133897,27.849332,39,1,7,31,Zambia
04-07-2020,,,,Zimbabwe,2020-04-07 23:04:29,-19.015438,29.154857,11,2,0,9,Zimbabwe
04-08-2020,,,Alberta,Canada,2020-04-08 22:58:44,53.9333,-116.5765,1373,26,0,0,"Alberta, Canada"
04-08-2020,,,Anguilla,United Kingdom,2020-04-08 22:51:39,18.2206,-63.0686,3,0,0,3,"Anguilla, United Kingdom"
04-08-2020,,,Anhui,China,2020-03-08 05:19:01,31.8257,117.2264,990,6,984,0,"Anhui, China"
04-08-2020,,,Aruba,Netherlands,2020-04-08 22:51:39,12.5211,-69.9683,77,0,14,63,"Aruba, Netherlands"
04-08-2020,,,Australian Capital Territory,Australia,2020-04-08 22:59:00,-35.4735,149.0124,99,2,40,57,"Australian Capital Territory, Australia"
04-08-2020,,,Beijing,China,2020-04-08 01:47:35,40.1824,116.4142,588,8,455,125,"Beijing, China"
04-08-2020,,,Bermuda,United Kingdom,2020-04-08 22:51:39,32.3078,-64.7505,39,3,23,13,"Bermuda, United Kingdom"
04-08-2020,,,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-04-08 22:51:39,12.1784,-68.2385,2,0,0,2,"Bonaire, Sint Eustatius and Saba, Netherlands"
04-08-2020,,,British Columbia,Canada,2020-04-08 22:58:44,53.7267,-127.6476,1291,43,0,0,"British Columbia, Canada"
04-08-2020,,,British Virgin Islands,United Kingdom,2020-04-08 22:51:39,18.4207,-64.64,3,0,0,3,"British Virgin Islands, United Kingdom"
04-08-2020,,,Cayman Islands,United Kingdom,2020-04-08 22:51:39,19.3133,-81.2546,45,1,6,38,"Cayman Islands, United Kingdom"
04-08-2020,,,Channel Islands,United Kingdom,2020-04-08 22:51:39,49.3723,-2.3644,351,8,38,305,"Channel Islands, United Kingdom"
04-08-2020,,,Chongqing,China,2020-03-29 00:14:12,30.0572,107.874,579,6,570,3,"Chongqing, China"
04-08-2020,,,Curacao,Netherlands,2020-04-08 22:51:39,12.1696,-68.99,14,1,7,6,"Curacao, Netherlands"
04-08-2020,,,Diamond Princess,Canada,2020-04-08 22:58:44,,,0,1,0,0,"Diamond Princess, Canada"
04-08-2020,,,Falkland Islands (Malvinas),United Kingdom,2020-04-08 22:51:39,-51.7963,-59.5236,5,0,1,4,"Falkland Islands (Malvinas), United Kingdom"
04-08-2020,,,Faroe Islands,Denmark,2020-04-08 22:51:39,61.8926,-6.9118,184,0,131,53,"Faroe Islands, Denmark"
04-08-2020,,,French Guiana,France,2020-04-08 22:51:39,4.0,-53.0,77,0,34,43,"French Guiana, France"
04-08-2020,,,French Polynesia,France,2020-04-08 22:51:39,-17.6797,-149.4068,51,0,0,51,"French Polynesia, France"
04-08-2020,,,Fujian,China,2020-04-08 12:26:31,26.0789,117.9874,351,1,308,42,"Fujian, China"
04-08-2020,,,Gansu,China,2020-04-08 03:06:39,37.8099,101.0583,139,2,133,4,"Gansu, China"
04-08-2020,,,Gibraltar,United Kingdom,2020-04-08 22:51:39,36.1408,-5.3536,120,0,60,60,"Gibraltar, United Kingdom"
04-08-2020,,,Grand Princess,Canada,2020-04-08 22:58:44,,,13,0,0,0,"Grand Princess, Canada"
04-08-2020,,,Greenland,Denmark,2020-04-08 22:51:39,71.7069,-42.6043,11,0,11,0,"Greenland, Denmark"
04-08-2020,,,Guadeloupe,France,2020-04-08 22:51:39,16.265,-61.551,141,8,43,90,"Guadeloupe, France"
04-08-2020,,,Guangdong,China,2020-04-08 02:01:44,23.3417,113.4244,1536,8,1411,117,"Guangdong, China"
04-08-2020,,,Guangxi,China,2020-04-02 00:16:02,23.8298,108.7881,254,2,252,0,"Guangxi, China"
04-08-2020,,,Guizhou,China,2020-03-18 01:37:43,26.8154,106.8748,146,2,144,0,"Guizhou, China"
04-08-2020,,,Hainan,China,2020-03-24 04:19:14,19.1959,109.7453,168,6,162,0,"Hainan, China"
04-08-2020,,,Hebei,China,2020-04-07 00:29:03,39.549,116.1306,327,6,312,9,"Hebei, China"
04-08-2020,,,Heilongjiang,China,2020-04-08 00:48:46,47.862,127.7615,569,13,470,86,"Heilongjiang, China"
04-08-2020,,,Henan,China,2020-04-06 00:42:07,33.882,113.614,1276,22,1252,2,"Henan, China"
04-08-2020,,,Hong Kong,China,2020-04-08 09:23:07,22.3,114.2,960,4,264,692,"Hong Kong, China"
04-08-2020,,,Hubei,China,2020-04-08 00:37:38,30.9756,112.2707,67803,3213,64142,448,"Hubei, China"
04-08-2020,,,Hunan,China,2020-04-02 01:30:57,27.6104,111.7088,1019,4,1014,1,"Hunan, China"
04-08-2020,,,Inner Mongolia,China,2020-04-08 00:37:38,44.0935,113.9448,124,1,74,49,"Inner Mongolia, China"
04-08-2020,,,Isle of Man,United Kingdom,2020-04-08 22:51:39,54.2361,-4.5481,158,1,82,75,"Isle of Man, United Kingdom"
04-08-2020,,,Jiangsu,China,2020-04-05 01:33:26,32.9711,119.455,651,0,633,18,"Jiangsu, China"
04-08-2020,,,Jiangxi,China,2020-03-30 03:15:15,27.614,115.7221,937,1,935,1,"Jiangxi, China"
04-08-2020,,,Jilin,China,2020-04-08 12:24:29,43.6661,126.1923,98,1,93,4,"Jilin, China"
04-08-2020,,,Liaoning,China,2020-04-08 00:48:46,41.2956,122.6085,144,2,131,11,"Liaoning, China"
04-08-2020,,,Macau,China,2020-04-08 09:36:20,22.1667,113.55,45,0,10,35,"Macau, China"
04-08-2020,,,Manitoba,Canada,2020-04-08 22:58:44,53.7609,-98.8139,217,3,0,0,"Manitoba, Canada"
